"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"A Difficult Game About Climbing","1709701200000","122429","9.99","1126490","8.13506057547006","89","Indie","Pontypants","Pontypants","2497920"
"Reverse Collapse: Code Name Bakery","1710993600000","63158","24.99","1124733","33.23014522628996","74","Indie","XD","Shanghai Sunborn Network Technology Co., Ltd.","1127700"
"Dominions 6 - Rise of the Pantokrator","1705467600000","29273","44.99","1090577","79.36725950738078","89","Indie","Illwinter Game Design","Illwinter Game Design","2511500"
"Esports Godfather","1716436800000","65251","19.99","1072894","30.3497442517159","93","Indie","Asteroid Game Studio","Asteroid Game Studio","1278540"
"KAKU: Ancient Seal","1720656000000","63579","24.99","1061930","21.659032143570812","86","Indie","BINGOBELL","BINGOBELL","1179580"
"Yaoling: Mythical Journey","1721001600000","62937","19.99","1047362","21.326345346674653","91","Indie","RAYKA STUDIO,NPC Entertainment","RAYKA STUDIO","2816950"
"Crow Country","1715227200000","61044","19.99","1045536","4.780094463438322","99","Indie","SFB Games","SFB Games","1996010"
"Oddsparks: An Automation Adventure","1713931200000","61371","24.99","1042637","12.498809626793387","91","Indie","HandyGames","Massive Miniteam","1817800"
"Emberward","1719288000000","78590","14.99","1042636","9.537951392208566","96","Indie","ReficGames","ReficGames","2459550"
"Yi Xian: The Cultivation Card Game","1705813200000","286872","0","1039161.219972389","55.016630116783475","75","AA","Gamera Games","Darksun Studio","1948800"
"Project QT","1705381200000","26716","0","1036107","105.6310151724434","63","Indie","Nutaku Publishing","xDNA","1571200"
"Snufkin: Melody of Moominvalley","1709787600000","60378","19.99","1019946","3.2116139517137414","98","AA","Raw Fury","Hyper Games","1808680"
"Minishoot' Adventures","1712030400000","78535","14.99","1001962","7.261068882154135","98","Indie","SoulGame Studio,IndieArk","SoulGame Studio","1634860"
"WRATH: Aeon of Ruin","1709010000000","47909","24.99","985076","2.9773647230246736","74","Indie","3D Realms,Fulqrum Publishing","KillPixel Games,Slipgate Ironworks","1000410"
"Ace Attorney Investigations Collection","1725494400000","27151","39.99","977191","4.091232841920956","98","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2401970"
"Solium Infernum","1708578000000","29536","39.99","966283","24.686084918196155","88","Indie","League of Geeks","League of Geeks","1893810"
"Command & Conquer Red Alert™ 2 and Yuri’s Revenge™","1709787600000","295759","0","961994","20.590229748847623","92","AAA","Electronic Arts","EA Los Angeles","2229850"
"The Elder Scrolls Online: Gold Road","1717387200000","27601","39.99","960791","0","44","AAA","Bethesda Softworks","ZeniMax Online Studios","2662630"
"Go-Go Town!","1718683200000","45863","24.99","957117","8.798573867686125","0","Indie","CULT Games,Prideful Sloth","Prideful Sloth","2195120"
"MotoGP™24","1714622400000","23431","49.99","954851","22.986126041053172","83","Indie","Milestone S.r.l.","Milestone S.r.l.","2581700"
"Bandle Tale: A League of Legends Story","1708491600000","43330","24.99","954119","10.662545091105516","80","Indie","Riot Forge","Lazy Bear Games","1759380"
"Command & Conquer™ Generals Zero Hour","1709787600000","201644","0","933938","21.329242361440958","89","AAA","Electronic Arts","EA Los Angeles","2732960"
"Command & Conquer™ Generals","1709787600000","90955","0","930800","11.999446787110118","85","AAA","Electronic Arts","EA Los Angeles","2229870"
"VLADiK BRUTAL","1723161600000","92754","11.99","928429","4.557906694937509","89","Indie","Narko Games","Narko Games","1316680"
"Momodora: Moonlit Farewell","1704949200000","68442","16.99","927493","6.473380892880699","92","AA","PLAYISM","Bombservice","1747760"
"Command & Conquer™ Tiberian Sun™ and Firestorm™","1709787600000","65809","0","926924","12.28339307326484","91","AAA","Electronic Arts","EA Los Angeles","2229880"
"Frontier Hunter: Erza’s Wheel of Fortune","1721952000000","54431","24.99","922336","11.12684600466776","88","Indie","IceSitruuna,NPC Entertainment","IceSitruuna","1429500"
"Command & Conquer Renegade™","1709787600000","26120","0","921771","7.841912941894338","86","AAA","Electronic Arts","EA Los Angeles","2229890"
"Command & Conquer™ and The Covert Operations™","1709787600000","21266","0","921760","8.588419156625173","82","AAA","Electronic Arts","EA Los Angeles","2229830"
"Command & Conquer Red Alert™, Counterstrike™ and The Aftermath™","1709787600000","26292","0","920024","10.27607539673983","86","AAA","Electronic Arts","EA Los Angeles","2229840"
"Anger Foot","1720656000000","40294","24.99","906252","5.627084715285352","93","AA","Devolver Digital","Free Lives","1978590"
